dataset,record_id,input_smiles,smiles,MolWt,cLogP,HBD,HBA,QED,SA,HeavyAtomCount,NumRings,NumAromaticRings,TPSA,NumRotatableBonds,BertzCT,BemisMurckoScaffold
ZINC,,COc1cc(/C=C(/C#N)c2nc(-c3ccc(F)cc3)cs2)cc(Br)c1O,COc1cc(/C=C(/C#N)c2nc(-c3ccc(F)cc3)cs2)cc(Br)c1O,431.28600000000006,5.490080000000003,1,5,0.5551577734661807,2.4584073609072856,26,3,3,66.14,4,1023.0086541546243,C(=Cc1nc(-c2ccccc2)cs1)c1ccccc1
ZINC,,CCN(Cc1ncoc1C(C)C)[C@H](C)CS(C)(=O)=O,CCN(Cc1ncoc1C(C)C)[C@H](C)CS(C)(=O)=O,288.413,2.053,0,5,0.7681322690587636,3.6181347836746447,19,1,1,63.410000000000004,7,493.74153676709676,c1cocn1
ZINC,,CCc1noc(CC)c1CNC(=O)NCC(C)(C)c1cccc(F)c1,CCc1noc(CC)c1CNC(=O)NCC(C)(C)c1cccc(F)c1,347.434,3.7155000000000022,2,3,0.8021120844486623,2.706663945206744,25,2,2,67.16,7,703.70932635195,O=C(NCCc1ccccc1)NCc1cnoc1
ZINC,,COC[C@@H](C)NS(=O)(=O)Cc1ccc([N+](=O)[O-])cc1,COC[C@@H](C)NS(=O)(=O)Cc1ccc([N+](=O)[O-])cc1,288.325,1.0491,1,5,0.5969580901278205,2.5919845936293964,19,1,1,98.53999999999999,7,526.5214560696535,c1ccccc1
ZINC,,C[C@@H]([NH2+]Cc1ccn(-c2ccc(F)cc2)n1)c1nc2ccccc2s1,C[C@@H]([NH2+]Cc1ccn(-c2ccc(F)cc2)n1)c1nc2ccccc2s1,353.4460000000001,3.445700000000002,1,4,0.5973490610574604,3.4336719045670225,25,4,4,47.32,5,957.0175567466216,c1ccc(-n2ccc(C[NH2+]Cc3nc4ccccc4s3)n2)cc1
ZINC,,OC[C@H](O)Cn1c(Cc2ccc(Cl)cc2)nc2ccccc21,OC[C@H](O)Cn1c(Cc2ccc(Cl)cc2)nc2ccccc21,316.78800000000007,2.633700000000001,2,4,0.7605285670855674,2.4569517028313896,22,3,3,58.28,5,767.9299153644134,c1ccc(Cc2nc3ccccc3[nH]2)cc1
ZINC,,O=C(CCN1C(=O)[C@@H]2CCCC[C@H]2C1=O)Oc1cc(Cl)ccc1Cl,O=C(CCN1C(=O)[C@@H]2CCCC[C@H]2C1=O)Oc1cc(Cl)ccc1Cl,370.23199999999997,3.464100000000002,0,4,0.46264578720238164,2.9456151612712045,24,3,1,63.68000000000001,4,667.168157284855,O=C(CCN1C(=O)C2CCCCC2C1=O)Oc1ccccc1
ZINC,,CC[C@H](CSC)N(C)C(=O)Nc1ccc(F)c(C#N)c1,CC[C@H](CSC)N(C)C(=O)Nc1ccc(F)c(C#N)c1,295.38300000000004,3.3026800000000014,1,3,0.9064294109071651,3.099290661182593,20,1,1,56.13,5,515.6307468293602,c1ccccc1
ZINC,,CCc1nc(C)ncc1C(=O)Nc1ccc(C(=O)N(C)C)c(C)c1,CCc1nc(C)ncc1C(=O)Nc1ccc(C(=O)N(C)C)c(C)c1,326.4000000000001,2.609940000000001,1,4,0.9369117762811032,2.2634756442267054,24,2,2,75.19,4,784.583382607836,O=C(Nc1ccccc1)c1cncnc1
ZINC,,O=C(Cc1csc(N2CCCNC2=O)n1)Nc1cnc(-c2ccccc2)s1,O=C(Cc1csc(N2CCCNC2=O)n1)Nc1cnc(-c2ccccc2)s1,399.50100000000003,3.3675000000000015,2,6,0.6886202265614702,2.693298308478722,27,4,3,87.22,5,953.5849056334584,O=C(Cc1csc(N2CCCNC2=O)n1)Nc1cnc(-c2ccccc2)s1
ZINC,,Cc1nn(C)c(NCc2ccc(-c3ccccc3C#N)cc2)c1[N+](=O)[O-],Cc1nn(C)c(NCc2ccc(-c3ccccc3C#N)cc2)c1[N+](=O)[O-],347.3780000000001,3.7875000000000023,1,6,0.5593122044540902,2.310725801370932,26,3,3,96.78,5,999.759219937049,c1ccc(-c2ccc(CNc3ccn[nH]3)cc2)cc1
ZINC,,COC[C@@H](NCc1ccc(OC)c(C#N)c1)c1ccc(F)c(F)c1,COC[C@@H](NCc1ccc(OC)c(C#N)c1)c1ccc(F)c(F)c1,332.35,3.3223800000000017,1,4,0.8449653292051313,2.7212823731872184,24,2,2,54.28,7,744.2839989019159,c1ccc(CNCc2ccccc2)cc1
ZINC,,COC(=O)c1cc(S(=O)(=O)N2CCCC[C@@H]2C)oc1C,COC(=O)c1cc(S(=O)(=O)N2CCCC[C@@H]2C)oc1C,301.364,1.93772,0,5,0.7973414160753417,2.929580404772336,20,2,1,76.82000000000001,3,604.2777446200756,O=S(=O)(c1ccco1)N1CCCCC1
ZINC,,N#C[C@]1(NC(=O)c2ccc3[nH]c(=S)oc3c2)CCSC1,N#C[C@]1(NC(=O)c2ccc3[nH]c(=S)oc3c2)CCSC1,305.38400000000007,2.6194700000000006,2,5,0.8335082522093248,3.618720080885696,20,3,2,81.82000000000001,2,765.7496286343559,O=C(NC1CCSC1)c1ccc2[nH]c(=S)oc2c1
ZINC,,O=C(CSc1ccc([N+](=O)[O-])cc1)Nc1ccccc1-c1ncc[nH]1,O=C(CSc1ccc([N+](=O)[O-])cc1)Nc1ccccc1-c1ncc[nH]1,354.391,3.715700000000001,2,5,0.39906591703352473,2.2388800823304873,25,3,3,100.91999999999999,6,879.1733220316381,O=C(CSc1ccccc1)Nc1ccccc1-c1ncc[nH]1
ZINC,,CN(CCN1CCOCC1)C(=O)N[C@H]1CCN(c2cccc(Cl)c2)C1,CN(CCN1CCOCC1)C(=O)N[C@H]1CCN(c2cccc(Cl)c2)C1,366.89300000000003,1.8923,1,4,0.8641892569460488,2.721667768634463,25,3,1,48.050000000000004,5,579.9494221622812,O=C(NCCN1CCOCC1)NC1CCN(c2ccccc2)C1
ZINC,,C[C@@H](Cc1ccc(F)cc1)NCc1cc(F)cc(Br)c1,C[C@@H](Cc1ccc(F)cc1)NCc1cc(F)cc(Br)c1,340.211,4.448100000000003,1,1,0.8480999441562935,2.4013444157613453,20,2,2,12.03,5,548.9395974496853,c1ccc(CCNCc2ccccc2)cc1
ZINC,,COc1cccc(N2CCC[C@H](NC(=O)C#Cc3ccccc3)C2)c1,COc1cccc(N2CCC[C@H](NC(=O)C#Cc3ccccc3)C2)c1,334.41900000000004,2.831900000000001,1,3,0.8778323760433585,2.6874950868641783,25,3,2,41.57,3,777.2282131627079,O=C(C#Cc1ccccc1)NC1CCCN(c2ccccc2)C1
ZINC,,C[C@@H](C#N)Sc1nnc(COc2ccc(Cl)cc2)o1,C[C@@H](C#N)Sc1nnc(COc2ccc(Cl)cc2)o1,295.75100000000003,3.306180000000002,0,6,0.7880706547170613,2.7891904759823376,19,2,2,71.94,5,579.4055860978926,c1ccc(OCc2nnco2)cc1
ZINC,,C[C@H]1CCCC[C@@H]1NC(=O)CSc1nncn1-c1cccc(Cl)c1,C[C@H]1CCCC[C@@H]1NC(=O)CSc1nncn1-c1cccc(Cl)c1,364.90200000000004,3.7077000000000027,1,5,0.8214603690989465,2.951821430926273,24,3,2,59.81,5,705.4039186331336,O=C(CSc1nncn1-c1ccccc1)NC1CCCCC1
ZINC,,O=C(NCc1ccccc1)Nc1ccc(OC(F)F)cc1OC(F)F,O=C(NCc1ccccc1)Nc1ccc(OC(F)F)cc1OC(F)F,358.29100000000005,4.211100000000002,2,3,0.7291647666330161,2.071974972440378,25,2,2,59.59,7,699.034112651589,O=C(NCc1ccccc1)Nc1ccccc1
ZINC,,COc1cc(OC)c(NC(=O)[C@H](C)c2ccc([N+](=O)[O-])cc2)cc1Cl,COc1cc(OC)c(NC(=O)[C@H](C)c2ccc([N+](=O)[O-])cc2)cc1Cl,364.7850000000001,4.007600000000003,1,5,0.617384308586559,2.48807172791048,25,2,2,90.7,6,792.3703702653693,O=C(Cc1ccccc1)Nc1ccccc1
ZINC,,Cc1ccc(SCCNC(=O)COc2cc(C)on2)cc1,Cc1ccc(SCCNC(=O)COc2cc(C)on2)cc1,306.387,2.5787400000000007,1,5,0.6289782259910727,2.233130543509093,21,2,2,64.36,7,580.8595952996714,O=C(COc1ccon1)NCCSc1ccccc1
ZINC,,COc1nn(C)cc1C(=O)NC[C@](O)(c1ccccc1)C1CC1,COc1nn(C)cc1C(=O)NC[C@](O)(c1ccccc1)C1CC1,315.3730000000001,1.4562999999999995,2,5,0.845905793969891,3.000220247739346,23,3,2,76.38000000000001,6,694.3640844574278,O=C(NCC(c1ccccc1)C1CC1)c1cn[nH]c1
ZINC,,O=C(NC[C@@H](c1ccsc1)N1CCc2ccccc2C1)Nc1ccc(F)cc1,O=C(NC[C@@H](c1ccsc1)N1CCc2ccccc2C1)Nc1ccc(F)cc1,395.5030000000001,4.808300000000004,2,3,0.6512455744060255,2.6684774073268613,28,4,3,44.370000000000005,5,927.2196283360755,O=C(NCC(c1ccsc1)N1CCc2ccccc2C1)Nc1ccccc1
ZINC,,C[C@H]1C[C@@H](C)C[NH+](CCCNC(=O)NCc2ncn(C)n2)C1,C[C@@H]1C[C@H](C)C[NH+](CCCNC(=O)NCc2ncn(C)n2)C1,309.4380000000001,-0.4347999999999961,3,4,0.6239859338521984,4.855038432027955,22,2,1,76.28,6,464.35265829331274,O=C(NCCC[NH+]1CCCCC1)NCc1nc[nH]n1
ZINC,,NC(=O)c1c(NC(=O)Cc2ccc(Cl)cc2)sc2c1CCCCC2,NC(=O)c1c(NC(=O)Cc2ccc(Cl)cc2)sc2c1CCCCC2,362.8820000000003,3.9505000000000026,2,3,0.8080644497389715,2.0500488673384343,24,3,2,72.19,4,768.0711041053966,O=C(Cc1ccccc1)Nc1cc2c(s1)CCCCC2
ZINC,,CC(=O)c1ccc(N2C(=O)OC[C@@H]2C(C)C)cc1,CC(=O)c1ccc(N2C(=O)OC[C@@H]2C(C)C)cc1,247.29399999999998,2.870400000000002,0,3,0.7714568390813539,2.6973250903178663,18,2,1,46.61,3,464.432377529722,O=C1OCCN1c1ccccc1
ZINC,,OCC[NH+]1CCN(C(=S)NCc2ccco2)CC1,OCC[NH+]1CCN(C(=S)NCc2ccco2)CC1,270.37800000000004,-1.1530999999999973,3,3,0.6031996947105908,3.929617496997831,18,2,1,53.080000000000005,4,361.4092446185767,S=C(NCc1ccco1)N1CC[NH2+]CC1
ZINC,,Fc1ccccc1C[C@@H](C[NH2+]C1CC1)c1ccccc1F,Fc1ccccc1C[C@@H](C[NH2+]C1CC1)c1ccccc1F,288.361,3.0169000000000015,1,0,0.8412639670784829,3.435304383659221,21,3,2,16.61,6,607.6722509522359,c1ccc(CC(C[NH2+]C2CC2)c2ccccc2)cc1
ZINC,,O=C([C@H]1CCCN(c2cccc3c2C(=O)N(C[C@@H]2CCCO2)C3=O)C1)N1CCCCCC1,O=C([C@H]1CCCN(c2cccc3c2C(=O)N(C[C@@H]2CCCO2)C3=O)C1)N1CCCCCC1,439.55600000000044,3.0806000000000013,0,5,0.6746315563650769,3.1599628841665846,32,5,1,70.16000000000001,4,887.1732544940394,O=C(C1CCCN(c2cccc3c2C(=O)N(CC2CCCO2)C3=O)C1)N1CCCCCC1
ZINC,,C[C@H](c1ccccc1F)N(C(=O)c1ccc(C(=O)N(C)C)cc1)C1CC1,C[C@H](c1ccccc1F)N(C(=O)c1ccc(C(=O)N(C)C)cc1)C1CC1,354.4250000000001,3.8933000000000026,0,2,0.8171756200750209,2.574091606970235,26,3,2,40.620000000000005,5,813.0157196010404,O=C(c1ccccc1)N(Cc1ccccc1)C1CC1
ZINC,,CCc1nc(CN2CC[NH+](Cc3ccc(F)cc3C)CC2)no1,CCc1nc(CN2CC[NH+](Cc3ccc(F)cc3C)CC2)no1,319.4040000000001,0.9802199999999994,1,4,0.8924044250617986,3.5711152974493583,23,3,2,46.60000000000001,5,649.7929661921054,c1ccc(C[NH+]2CCN(Cc3ncon3)CC2)cc1
ZINC,,O=C1CC[NH2+][C@H](c2ccccc2)C1,O=C1CC[NH2+][C@H](c2ccccc2)C1,176.23899999999998,0.6539999999999999,1,1,0.6695461343564296,3.9458752095921525,13,2,1,33.68,1,294.21840549259923,O=C1CC[NH2+]C(c2ccccc2)C1
ZINC,,C[C@H](SCc1nc2sc3c(c2c(=O)[nH]1)CCCC3)[C@@H](C)O,C[C@H](SCc1nc2sc3c(c2c(=O)[nH]1)CCCC3)[C@@H](C)O,324.47100000000006,2.865900000000002,2,5,0.9074126017305699,3.497167183029668,21,3,2,65.98,4,705.496908946189,O=c1[nH]cnc2sc3c(c12)CCCC3
ZINC,,COCc1cc(C(=O)Nc2nnc(SCc3ccccc3)s2)no1,COCc1cc(C(=O)Nc2nnc(SCc3ccccc3)s2)no1,362.43600000000004,3.217100000000001,1,8,0.5096085400591871,2.2760167600339756,24,3,3,90.14,7,803.9242874239952,O=C(Nc1nnc(SCc2ccccc2)s1)c1ccon1
ZINC,,COc1ccc(CNC(=O)CN2CC(C)(C)c3cc(S(=O)(=O)N4CCCC4)ccc32)cc1,COc1ccc(CNC(=O)CN2CC(C)(C)c3cc(S(=O)(=O)N4CCCC4)ccc32)cc1,457.59600000000023,2.893700000000001,1,5,0.6917453366814447,2.391500203934399,32,4,2,78.95,7,1090.7274510422144,O=C(CN1CCc2cc(S(=O)(=O)N3CCCC3)ccc21)NCc1ccccc1
ZINC,,Cc1ccc([C@H]2NC(=S)N[C@H](c3ccc(C)cc3)C23C(=O)N(C)C(=O)N(C)C3=O)cc1,Cc1ccc([C@H]2NC(=S)N[C@H](c3ccc(C)cc3)C23C(=O)N(C)C(=O)N(C)C3=O)cc1,436.53700000000026,2.600340000000001,2,4,0.5564366975290943,4.069049959789705,31,4,2,81.75,2,997.5053614003346,O=C1NC(=O)C2(C(=O)N1)C(c1ccccc1)NC(=S)NC2c1ccccc1
ZINC,,C[S@](=O)c1ccc(NC(=O)N[C@@H]2CCc3ccccc32)cc1,C[S@](=O)c1ccc(NC(=O)N[C@@H]2CCc3ccccc32)cc1,314.41,3.2330000000000023,2,2,0.9135592033450104,2.875908830754641,22,3,2,58.2,3,712.8538065906845,O=C(Nc1ccccc1)NC1CCc2ccccc21
ZINC,,CC(C)N(C)S(=O)(=O)c1ccc(NC(=O)CSc2ncn[nH]2)cc1,CC(C)N(C)S(=O)(=O)c1ccc(NC(=O)CSc2ncn[nH]2)cc1,369.47200000000004,1.5644000000000002,2,6,0.7172818881643598,2.305377559234774,24,2,2,108.05000000000001,7,773.2510651686807,O=C(CSc1ncn[nH]1)Nc1ccccc1
ZINC,,CN[C@]1(C(=O)OC)CCC[C@@H]([NH+](C)C2CCCC2)C1,CN[C@]1(C(=O)OC)CCC[C@@H]([NH+](C)C2CCCC2)C1,269.409,0.5175000000000003,2,3,0.7312643156400804,4.852864083911856,19,2,0,42.769999999999996,4,315.2674350652867,C1CCC([NH2+]C2CCCC2)CC1
ZINC,,c1ccc(C2CC2)c(CN2CCC[C@@H]([C@@H]3CCC[NH2+]3)C2)c1,c1ccc(C2CC2)c(CN2CCC[C@@H]([C@@H]3CCC[NH2+]3)C2)c1,285.455,2.5018000000000002,1,1,0.9008384676229171,3.915210767165598,21,4,1,19.85,4,474.2096270376561,c1ccc(C2CC2)c(CN2CCCC(C3CCC[NH2+]3)C2)c1
ZINC,,Nc1cccc(CN(CCO)C2CCCCC2)[nH+]1,Nc1cccc(CN(CCO)C2CCCCC2)[nH+]1,250.36599999999996,1.2099,2,3,0.8253706130986985,3.4387633549859977,18,2,1,63.629999999999995,5,363.8116660442258,c1ccc(CNC2CCCCC2)[nH+]c1
ZINC,,CCn1c(S)nnc1-c1cc2cc3ccccc3nc2s1,CCn1c(S)nnc1-c1cc2cc3ccccc3nc2s1,312.42300000000006,4.016600000000001,1,6,0.5686118462337144,2.604179055488917,21,4,4,43.6,2,902.2852838077705,c1ccc2nc3sc(-c4nnc[nH]4)cc3cc2c1
ZINC,,C[C@]1(c2nc(Cl)c3c4c(sc3n2)CCC4)CCCO1,C[C@]1(c2nc(Cl)c3c4c(sc3n2)CCC4)CCCO1,294.8070000000001,3.8590000000000027,0,4,0.7492315549548948,3.543875091366952,19,4,2,35.010000000000005,1,660.9999836028742,c1nc(C2CCCO2)nc2sc3c(c12)CCC3
ZINC,,C[C@H]1NC(=O)N(C)[C@@H]2NC(=O)N(C)[C@@H](/C=C/c3ccccc3)[C@@H]21,C[C@H]1NC(=O)N(C)[C@@H]2NC(=O)N(C)[C@@H](/C=C/c3ccccc3)[C@@H]21,314.389,1.7091999999999998,2,2,0.8726404403190129,4.15334223090063,23,3,1,64.68,2,630.7403548809124,O=C1NCC2C(C=Cc3ccccc3)NC(=O)NC2N1
ZINC,,CCOC(=O)c1cn(CC(=O)Nc2cc(C)cc(C)c2)nn1,CCOC(=O)c1cn(CC(=O)Nc2cc(C)cc(C)c2)nn1,302.334,1.7103399999999997,1,6,0.8497110421503556,2.138477455547413,22,2,2,86.11,5,673.5960485886474,O=C(Cn1ccnn1)Nc1ccccc1
ZINC,,O=C(CO)Nc1cccc(NC(=O)c2ccc(-n3cnc4ccccc43)nc2)c1,O=C(CO)Nc1cccc(NC(=O)c2ccc(-n3cnc4ccccc43)nc2)c1,387.39900000000006,2.603600000000001,3,6,0.4876880121727892,2.185923712730016,29,4,4,109.14000000000001,5,1184.3834137086305,O=C(Nc1ccccc1)c1ccc(-n2cnc3ccccc32)nc1
ZINC,,NC(=O)[C@H]1C2=C(CCC2)S[C@@H]1NC(=O)COC(=O)CC1=c2ccccc2=[NH+]C1,NC(=O)[C@H]1C2=C(CCC2)S[C@@H]1NC(=O)COC(=O)CC1=c2ccccc2=[NH+]C1,400.4800000000002,-1.7869999999999968,3,5,0.48864468763909635,4.558245243505273,28,4,1,112.46000000000001,6,1000.9483275460232,O=C(COC(=O)CC1=c2ccccc2=[NH+]C1)NC1CC2=C(CCC2)S1
ZINC,,CC(C)[C@H](C)NC(=O)N[C@H](C)c1ccc(F)c(Cl)c1,CC(C)[C@H](C)NC(=O)N[C@H](C)c1ccc(F)c(Cl)c1,286.778,3.8838000000000026,2,1,0.866253455326169,2.7526577577517433,19,1,1,41.13,4,451.07214661562097,c1ccccc1
ZINC,,CC[C@]1(C(=O)N2CCC(C)(C)C2)CC[NH2+]C1,CC[C@]1(C(=O)N2CCC(C)(C)C2)CC[NH2+]C1,225.35599999999994,0.608400000000001,1,1,0.7342890169457469,4.41815189591804,16,2,0,36.92,2,279.657181381565,O=C(C1CC[NH2+]C1)N1CCCC1
ZINC,,Cn1c(CNc2cccc(CN3C(=O)CNC3=O)c2)nc2ccccc21,Cn1c(CNc2cccc(CN3C(=O)CNC3=O)c2)nc2ccccc21,349.394,2.2371999999999996,2,5,0.6925567741838821,2.305874412540584,26,4,3,79.26,5,978.5130929002323,O=C1CNC(=O)N1Cc1cccc(NCc2nc3ccccc3[nH]2)c1
ZINC,,Cc1cccn2cc(C(=O)Nc3ccc([C@H](O)Cn4cncn4)cc3)nc12,Cc1cccn2cc(C(=O)Nc3ccc([C@H](O)Cn4cncn4)cc3)nc12,362.3930000000001,2.2201199999999996,2,7,0.5673073269516506,2.9378592102721726,27,4,4,97.34,5,1069.4892870137753,O=C(Nc1ccc(CCn2cncn2)cc1)c1cn2ccccc2n1
ZINC,,C[C@H](CNC(=O)Cn1cccc1C(=O)[O-])[NH+](C)C,C[C@H](CNC(=O)Cn1cccc1C(=O)[O-])[NH+](C)C,253.302,-2.4991999999999965,2,4,0.5881410828323559,4.333013689218966,18,1,1,78.6,6,425.9570553951405,c1cc[nH]c1
ZINC,,Cc1cccc(O[C@H](C)C(=O)Nc2cccc(C(=O)NC[C@@H]3CCCO3)c2)c1,Cc1cccc(O[C@H](C)C(=O)Nc2cccc(C(=O)NC[C@@H]3CCCO3)c2)c1,382.4600000000002,3.309820000000002,2,4,0.7702691161716091,2.6892290896591184,28,3,2,76.66,7,830.7913950153182,O=C(COc1ccccc1)Nc1cccc(C(=O)NCC2CCCO2)c1
ZINC,,O=C1c2ccccc2CSc2ccccc21,O=C1c2ccccc2CSc2ccccc21,226.29999999999998,3.5233000000000017,0,2,0.6833141439272895,1.9673416013712455,16,3,2,17.07,0,510.6667290902235,O=C1c2ccccc2CSc2ccccc21
ZINC,,COc1ccc(/C=C(\C#N)C(=O)N(C)C)c2ccccc12,COc1ccc(/C=C(\C#N)C(=O)N(C)C)c2ccccc12,280.327,2.843580000000001,0,3,0.6414201925458758,2.254706750405644,21,2,2,53.33,3,754.9644263551814,c1ccc2ccccc2c1
ZINC,,CC[NH+](CC[NH3+])Cc1ccccc1,CC[NH+](CC[NH3+])Cc1ccccc1,180.29500000000002,-0.6666999999999967,2,0,0.6025065973218856,4.607804775190139,13,1,1,32.08,5,220.7917050325024,c1ccccc1
ZINC,,CNC(=O)c1cccc(NC(=O)CSCc2cccc(Cl)c2)c1,CNC(=O)c1cccc(NC(=O)CSCc2cccc(Cl)c2)c1,348.855,3.571500000000002,2,3,0.8385985557960582,1.8549030865833025,23,2,2,58.2,6,706.49765209744,O=C(CSCc1ccccc1)Nc1ccccc1
ZINC,,COc1ccc(/C=C2/SC(=S)N(c3ccc4c(c3)OCO4)C2=O)cc1,COc1ccc(/C=C2/SC(=S)N(c3ccc4c(c3)OCO4)C2=O)cc1,371.43900000000014,3.8297000000000025,0,6,0.6036912310851618,2.2082089284843356,25,4,2,48.0,3,892.4491204642633,O=C1C(=Cc2ccccc2)SC(=S)N1c1ccc2c(c1)OCO2
ZINC,,Cc1ccc(CC(=O)N2CCC(C(=O)Nc3nncs3)CC2)cc1O,Cc1ccc(CC(=O)N2CCC(C(=O)Nc3nncs3)CC2)cc1O,360.43900000000014,1.9719200000000003,2,6,0.8690881232706508,2.3361426771300557,25,3,2,95.42,4,755.2583818355581,O=C(Nc1nncs1)C1CCN(C(=O)Cc2ccccc2)CC1
ZINC,,CCOC(=O)C1=C(N)N2C(=O)[C@@H](C)SC2=C(C(=O)OC)[C@@H]1c1ccccc1F,CCOC(=O)C1=C(N)N2C(=O)[C@@H](C)SC2=C(C(=O)OC)[C@@H]1c1ccccc1F,406.4350000000001,2.0048,1,7,0.7638047543058601,3.3732118730599288,28,3,1,98.92999999999999,4,926.653996729944,O=C1CSC2=CC(c3ccccc3)C=CN12
ZINC,,CSCC[C@@H]([NH3+])C(=O)Nc1ccc2oc(=O)[nH]c2c1,CSCC[C@@H]([NH3+])C(=O)Nc1ccc2oc(=O)[nH]c2c1,282.345,0.4231999999999995,3,4,0.7392711406699634,3.544703248115864,19,2,2,102.73999999999998,5,634.4264708365167,O=c1[nH]c2ccccc2o1
ZINC,,CCc1nn2c(nnc3c(CC(=O)OC)nn(-c4ccccc4)c32)c1-c1ccccc1,CCc1nn2c(nnc3c(CC(=O)OC)nn(-c4ccccc4)c32)c1-c1ccccc1,412.4530000000001,3.408100000000002,0,8,0.4112869843317498,2.6242283189870133,31,5,5,87.19999999999999,5,1389.9206471145962,c1ccc(-c2cnn3c2nnc2cnn(-c4ccccc4)c23)cc1
ZINC,,COc1ccccc1[C@H](CNC(=O)N1CCC[C@@H](O)C1)[NH+](C)C,COc1ccccc1[C@H](CNC(=O)N1CCC[C@@H](O)C1)[NH+](C)C,322.42900000000003,0.047100000000001696,3,3,0.7174667476827088,3.7714259333549034,23,2,1,66.24,5,521.5599855328019,O=C(NCCc1ccccc1)N1CCCCC1
ZINC,,O=C(CSc1nnc(-c2ccccc2)o1)Nc1cccc(O)c1,O=C(CSc1nnc(-c2ccccc2)o1)Nc1cccc(O)c1,327.36500000000007,3.173000000000001,2,6,0.6998230948812388,1.9392867304939259,23,3,3,88.25,5,805.0948512553645,O=C(CSc1nnc(-c2ccccc2)o1)Nc1ccccc1
ZINC,,COc1cccc(/N=C2\C(=O)N(C)c3ccccc32)c1,COc1cccc(/N=C2\C(=O)N(C)c3ccccc32)c1,266.3,2.7924000000000015,0,3,0.838381434544711,2.1144615443792922,20,3,2,41.9,2,707.1279897536325,O=C1Nc2ccccc2C1=Nc1ccccc1
ZINC,,Cc1ccc(Cl)cc1N[C@@H]1CCO[C@@]2(CCOC2)C1,Cc1ccc(Cl)cc1N[C@@H]1CCO[C@@]2(CCOC2)C1,281.783,3.3984200000000016,1,3,0.9012112166772314,3.7657727727270442,19,3,1,30.49,2,457.45883819146036,c1ccc(NC2CCOC3(CCOC3)C2)cc1
ZINC,,O=C(Nc1ccc2c(c1)OCO2)C1CC[NH+]([C@@H](C(=O)Nc2ccc(F)cc2)c2ccccc2)CC1,O=C(Nc1ccc2c(c1)OCO2)C1CC[NH+]([C@@H](C(=O)Nc2ccc(F)cc2)c2ccccc2)CC1,476.52800000000013,3.1678000000000015,3,4,0.5106933180940718,3.4651451880073285,35,5,3,81.1,6,1194.8080602987122,O=C(Nc1ccc2c(c1)OCO2)C1CC[NH+](C(C(=O)Nc2ccccc2)c2ccccc2)CC1
ZINC,,CC(C)C(=O)N1CC[C@H]([NH2+][C@@H](C)c2ccc(F)c(Cl)c2)[C@H](C)C1,CC(C)C(=O)N1CC[C@H]([NH2+][C@@H](C)c2ccc(F)c(Cl)c2)[C@H](C)C1,341.87800000000004,2.996500000000002,1,1,0.8976888223536336,4.153388594713295,23,2,1,36.92,4,563.9526090548585,c1ccc(C[NH2+]C2CCNCC2)cc1
ZINC,,Cc1nn([C@@H]2CCS(=O)(=O)C2)c(Cl)c1/C=C/C(=O)N1CCN(C(=O)C2CC2)CC1,Cc1nn([C@@H]2CCS(=O)(=O)C2)c(Cl)c1/C=C/C(=O)N1CCN(C(=O)C2CC2)CC1,440.9530000000003,1.2985199999999997,0,6,0.6577421813258741,3.163793569363661,29,4,1,92.57999999999998,4,959.0978744441409,O=C(C=Cc1cnn(C2CCS(=O)(=O)C2)c1)N1CCN(C(=O)C2CC2)CC1
ZINC,,COc1cccc([C@H](C)CC(=O)Nc2ccc(N(C)C)cc2C)c1,COc1cccc([C@H](C)CC(=O)Nc2ccc(N(C)C)cc2C)c1,326.44000000000005,4.201920000000003,1,3,0.8647140663255081,2.410022588196089,24,2,2,41.57,6,710.5350784732823,O=C(CCc1ccccc1)Nc1ccccc1
ZINC,,O=C(Nc1ccc(OCCOc2ccccc2)cc1)c1cccs1,O=C(Nc1ccc(OCCOc2ccccc2)cc1)c1cccs1,339.41600000000005,4.458200000000003,1,4,0.6466538028745122,1.6962386544775594,24,3,3,47.56,7,755.0755895163734,O=C(Nc1ccc(OCCOc2ccccc2)cc1)c1cccs1
ZINC,,CC[C@H](COC)NC(=O)[C@@H]1C[C@@H]1c1cccc(Cl)c1,CC[C@H](COC)NC(=O)[C@@H]1C[C@@H]1c1cccc(Cl)c1,281.783,2.984700000000002,1,2,0.8704829387395719,3.1005601651890684,19,2,1,38.33,6,449.5266440924631,c1ccc(C2CC2)cc1
ZINC,,COc1ccc(CN2C(=O)/C(=C\c3ccccc3F)SC2=S)cc1,COc1ccc(CN2C(=O)/C(=C\c3ccccc3F)SC2=S)cc1,359.44700000000006,4.235700000000003,0,4,0.6033487382698733,2.018888912587304,24,3,2,29.54,4,818.0234027990718,O=C1C(=Cc2ccccc2)SC(=S)N1Cc1ccccc1
ZINC,,[NH3+][C@H]1C=C[C@H](C(=O)N2CC[NH+](CC(=O)[O-])CC2)C1,[NH3+][C@H]1C=C[C@H](C(=O)N2CC[NH+](CC(=O)[O-])CC2)C1,254.30999999999995,-4.349999999999996,2,3,0.4985833761029305,6.0000977786806775,18,2,0,92.52000000000001,3,361.57913619912847,O=C(C1C=CCC1)N1CC[NH2+]CC1
